ccn,location,latitude,longitude,block,offensekey,offensegroup,method,offense,sector,start_date,end_date,shift,year,neighborhood_cluster,psa,census_tract,ward,bid,district,ucr-rank,voting_precinct
25027468,"38.8689186523,-76.9594761766",38.86891865,-76.95947618,3200 - 3299 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,6D2,25-02-2025,25-02-2025,evening,2025,cluster 34,605,9901,7,Unknown,6,6,precinct 109
25027493,"38.973918699,-77.0161507878",38.9739187,-77.01615079,200 - 399 block of vine street nw,property|theft/other,property,others,theft/other,4D1,30-01-2025,25-02-2025,day,2025,cluster 17,401,1702,4,Unknown,4,6,precinct 63
25022800,"38.9753464196,-77.0539836036",38.97534642,-77.0539836,2727 - 2780 block of unicorn lane nw,property|motor vehicle theft,property,others,motor vehicle theft,2D1,15-02-2025,16-02-2025,day,2025,cluster 10,201,1500,4,Unknown,2,8,precinct 51
25025597,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,21-02-2025,21-02-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25000977,"38.878397569,-76.9869118634",38.87839757,-76.98691186,1300 - 1399 block of k street se,property|theft f/auto,property,others,theft f/auto,1D3,31-12-2024,31-12-2024,midnight,2025,cluster 26,106,7100,6,Unknown,1,7,precinct 91
25001180,"38.8547791918,-76.9740188961",38.85477919,-76.9740189,2900 - 2999 block of langston place se,property|burglary,property,others,burglary,7D1,22-12-2024,03-01-2025,day,2025,cluster 36,702,7408,8,Unknown,7,5,precinct 115
25001278,"38.9096451469,-77.0224284805",38.90964515,-77.02242848,700 - 799 block of p street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D3,02-01-2025,03-01-2025,day,2025,cluster 7,307,4901,2,Unknown,3,8,precinct 18
25001700,"38.9064446244,-77.023977695",38.90644462,-77.0239777,1200 - 1299 block of 9th street nw,property|burglary,property,others,burglary,3D3,04-01-2025,04-01-2025,day,2025,cluster 7,307,4902,2,downtown,3,5,precinct 129
25001946,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,04-01-2025,04-01-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25021988,"38.9255817913,-76.982346196",38.92558179,-76.9823462,1511 - 1643 block of franklin street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,14-02-2025,14-02-2025,evening,2025,cluster 22,505,9102,5,Unknown,5,8,precinct 72
25023493,"38.8933494806,-76.9469648801",38.89334948,-76.94696488,300 - 499 block of 40th street ne,property|theft/other,property,others,theft/other,6D3,17-02-2025,17-02-2025,evening,2025,cluster 32,603,9603,7,Unknown,6,6,precinct 102
25027377,"38.8954649922,-77.0229625853",38.89546499,-77.02296259,400 - 499 block of 8th street nw,property|theft/other,property,others,theft/other,1D1,25-02-2025,25-02-2025,day,2025,cluster 8,102,5802,2,downtown,1,6,precinct 143
25420020,"38.9076427724,-77.0090530223",38.90764277,-77.00905302,1200 - 1499 block of north capitol street,property|theft/other,property,others,theft/other,1D1,26-12-2024,26-12-2024,evening,2025,cluster 8,102,4704,6,Unknown,1,6,precinct 1
25000502,"38.9046876463,-77.0020387796",38.90468765,-77.00203878,1100 - 1199 block of 3rd street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,01-01-2025,01-01-2025,midnight,2025,cluster 25,501,10602,6,Unknown,5,8,precinct 144
25006185,"38.8689186523,-76.9594761766",38.86891865,-76.95947618,3200 - 3299 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,6D2,14-01-2025,14-01-2025,day,2025,cluster 34,605,9901,7,Unknown,6,6,precinct 109
25001668,"38.9191216215,-76.9724093273",38.91912162,-76.97240933,2100 - 2148 block of queens chapel road ne,property|theft f/auto,property,others,theft f/auto,5D2,04-01-2025,04-01-2025,midnight,2025,cluster 22,503,11100,5,Unknown,5,7,precinct 71
25002554,"38.902207721,-76.9820115427",38.90220772,-76.98201154,900 - 999 block of bladensburg road ne,violent|robbery,violent,knife,robbery,5D3,05-01-2025,05-01-2025,evening,2025,cluster 23,506,8802,5,Unknown,5,4,precinct 77
25003864,"38.917236462,-77.0229457261",38.91723646,-77.02294573,2000 - 2099 block of 8th street nw,property|theft/other,property,others,theft/other,3D2,09-01-2025,09-01-2025,day,2025,cluster 3,305,3500,1,Unknown,3,6,precinct 37
25013027,"38.9230332326,-77.0340208839",38.92303323,-77.03402088,2500 - 2599 block of university place nw,violent|robbery,violent,gun,robbery,3D1,27-01-2025,27-01-2025,midnight,2025,cluster 2,304,3701,1,Unknown,3,4,precinct 23
25012520,"38.92077035,-77.0090421194",38.92077035,-77.00904212,2300 - 2399 block of north capitol street,property|motor vehicle theft,property,others,motor vehicle theft,3D2,27-01-2025,27-01-2025,midnight,2025,cluster 21,306,3301,5,Unknown,3,8,precinct 135
25013732,"38.9129380085,-77.0161689175",38.91293801,-77.01616892,1700 - 1719 block of 4th street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D2,28-01-2025,29-01-2025,day,2025,cluster 21,308,4600,5,Unknown,3,8,precinct 19
25014175,"38.9031238461,-77.0058863225",38.90312385,-77.00588632,1000 - 1099 block of 1st street ne,property|burglary,property,others,burglary,5D1,30-01-2025,30-01-2025,midnight,2025,cluster 25,501,10603,6,noma,5,5,precinct 144
25016329,"38.9111266917,-77.0332539945",38.91112669,-77.03325399,1400 - 1499 block of q street nw,property|theft f/auto,property,others,theft f/auto,3D3,03-02-2025,03-02-2025,day,2025,cluster 7,301,5202,2,Unknown,3,7,precinct 16
25007722,"38.9500445574,-76.996479933",38.95004456,-76.99647993,600 - 799 block of emerson street ne,property|motor vehicle theft,property,others,motor vehicle theft,4D2,17-01-2025,17-01-2025,day,2025,cluster 20,405,9509,5,Unknown,4,8,precinct 66
25017823,"38.9169997651,-77.0288524899",38.91699977,-77.02885249,1200 - 1299 block of u street nw,property|theft/other,property,others,theft/other,3D2,05-02-2025,05-02-2025,day,2025,cluster 3,305,4401,1,Unknown,3,6,precinct 22
25002988,"38.9046990549,-77.0416855801",38.90469905,-77.04168558,1100 - 1199 block of 18th street nw,property|theft/other,property,others,theft/other,2D3,07-01-2025,07-01-2025,day,2025,cluster 6,207,10700,2,golden triangle,2,6,precinct 17
25003829,"38.934751414,-77.0732898841",38.93475141,-77.07328988,3700 - 3749 block of newark street nw,property|theft/other,property,others,theft/other,2D2,09-01-2025,02-03-2025,day,2025,cluster 14,204,1002,3,Unknown,2,6,precinct 29
25026118,"38.953089945,-77.0006269086",38.95308995,-77.00062691,300 - 399 block of hamilton street ne,property|theft/other,property,others,theft/other,4D2,22-02-2025,22-02-2025,evening,2025,cluster 19,406,9508,5,Unknown,4,6,precinct 66
25001107,"38.9334399643,-77.0938543367",38.93343996,-77.09385434,4810 - 4831 block of rockwood parkway nw,property|motor vehicle theft,property,others,motor vehicle theft,2D2,02-01-2025,03-01-2025,day,2025,cluster 13,205,903,3,Unknown,2,8,precinct 9
25007727,"38.9093648355,-77.0441466713",38.90936484,-77.04414667,1 - 7 block of dupont circle nw,property|theft/other,property,others,theft/other,2D3,17-01-2025,17-01-2025,day,2025,cluster 6,208,5502,2,dupont circle,2,6,precinct 14
25010138,"38.934586379,-77.0255943919",38.93458638,-77.02559439,3600 - 3639 block of new hampshire avenue nw,property|theft f/auto,property,others,theft f/auto,4D3,22-01-2025,22-01-2025,day,2025,cluster 2,408,2900,1,Unknown,4,7,precinct 42
25010239,"38.874036699,-77.0175535851",38.8740367,-77.01755359,1300 - 1369 block of 4th street sw,property|motor vehicle theft,property,others,motor vehicle theft,1D3,21-01-2025,22-01-2025,day,2025,cluster 9,105,11001,6,Unknown,1,8,precinct 127
25010269,"38.9559550009,-77.0826479725",38.955955,-77.08264797,4200 - 4299 block of garrison street nw,property|theft f/auto,property,others,theft f/auto,2D1,21-01-2025,21-01-2025,day,2025,cluster 11,202,1100,3,friendship heights,2,7,precinct 32
25012231,"38.9125985791,-77.0027719824",38.91259858,-77.00277198,200 - 299 block of r street ne,property|theft f/auto,property,others,theft f/auto,5D1,24-01-2025,24-01-2025,day,2025,cluster 21,502,8702,5,Unknown,5,7,precinct 75
25003385,"38.9575252968,-77.0840729441",38.9575253,-77.08407294,5200 - 5223 block of wisconsin avenue nw,property|theft f/auto,property,others,theft f/auto,2D1,20-12-2024,20-12-2024,day,2025,cluster 11,202,1004,3,friendship heights,2,7,precinct 31
25004997,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,11-01-2025,11-01-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25014281,"38.9699228716,-77.0170969293",38.96992287,-77.01709693,300 - 399 block of van buren street nw,property|theft f/auto,property,others,theft f/auto,4D1,29-01-2025,29-01-2025,day,2025,cluster 17,402,1902,4,Unknown,4,7,precinct 59
25014322,"38.9419034821,-77.024206709",38.94190348,-77.02420671,800 - 899 block of upshur street nw,property|burglary,property,others,burglary,4D2,29-01-2025,30-01-2025,day,2025,cluster 18,407,2400,4,Unknown,4,5,precinct 45
25014976,"38.940277387,-77.0251020575",38.94027739,-77.02510206,4000 - 4099 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D3,31-01-2025,31-01-2025,evening,2025,cluster 18,404,2503,4,Unknown,4,6,precinct 47
25015287,"38.9544552961,-77.0147827042",38.9544553,-77.0147827,200 - 299 block of ingraham street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,31-01-2025,01-02-2025,day,2025,cluster 18,403,2102,4,Unknown,4,8,precinct 57
25015348,"38.9318744209,-76.994971807",38.93187442,-76.99497181,3400 - 3499 block of 8th street ne,property|theft/other,property,others,theft/other,5D1,01-02-2025,01-02-2025,day,2025,cluster 21,502,9201,5,Unknown,5,6,precinct 74
25020128,"38.9086179637,-77.0639820577",38.90861796,-77.06398206,1401 - 1498 block of wisconsin avenue nw,property|theft/other,property,others,theft/other,2D2,10-02-2025,10-02-2025,evening,2025,cluster 4,206,102,2,georgetown,2,6,precinct 5
25004427,"38.9002045619,-76.998974449",38.90020456,-76.99897445,500 - 599 block of h street ne,property|theft/other,property,others,theft/other,1D2,10-01-2025,10-01-2025,evening,2025,cluster 25,104,8301,6,Unknown,1,6,precinct 83
25004734,"38.9298079189,-77.036468077",38.92980792,-77.03646808,3101 - 3199 block of 16th street nw,property|theft/other,property,others,theft/other,3D1,03-01-2025,03-01-2025,day,2025,cluster 2,302,2702,1,Unknown,3,6,precinct 39
25005926,"38.8508479239,-76.9746959826",38.85084792,-76.97469598,2001 - 2248 block of alabama avenue se,property|theft/other,property,others,theft/other,7D2,13-01-2025,13-01-2025,evening,2025,cluster 38,704,7403,8,Unknown,7,6,precinct 116
25021756,"38.8691593758,-76.9807720244",38.86915938,-76.98077202,1700 - 1712 block of 17th street se,property|burglary,property,others,burglary,6D2,14-02-2025,02-03-2025,midnight,2025,cluster 34,607,7601,8,Unknown,6,5,precinct 140
25024489,"38.917236462,-77.0229457261",38.91723646,-77.02294573,2000 - 2099 block of 8th street nw,property|theft/other,property,others,theft/other,3D2,19-02-2025,19-02-2025,day,2025,cluster 3,305,3500,1,Unknown,3,6,precinct 37
25010545,"38.9637726727,-77.0170969539",38.96377267,-77.01709695,300 - 399 block of quackenbos street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,22-01-2025,23-01-2025,midnight,2025,cluster 17,402,1902,4,Unknown,4,8,precinct 59
25011899,"38.9383049981,-76.9731719393",38.938305,-76.97317194,2200 - 2399 block of randolph street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,20-01-2025,25-01-2025,evening,2025,cluster 24,503,9400,5,Unknown,5,8,precinct 69
25004638,"38.9031222915,-77.0090637467",38.90312229,-77.00906375,1000 - 1099 block of north capitol street,property|theft/other,property,others,theft/other,5D1,11-01-2025,11-01-2025,midnight,2025,cluster 25,501,10603,6,noma,5,6,precinct 144
25005579,"38.9818157045,-77.0334140568",38.9818157,-77.03341406,7522 - 7599 block of 14th street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,12-01-2025,13-01-2025,midnight,2025,cluster 16,401,1600,4,Unknown,4,8,precinct 62
25014014,"38.9237546681,-76.9533351649",38.92375467,-76.95333516,3600 - 3799 block of commodore joshua barney drive ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,29-01-2025,29-01-2025,evening,2025,cluster 24,503,9000,5,Unknown,5,8,precinct 139
25420366,"38.9735403779,-77.0145924437",38.97354038,-77.01459244,6900 - 6999 block of willow street nw,property|theft f/auto,property,others,theft f/auto,4D1,10-01-2025,16-01-2025,evening,2025,cluster 17,401,1702,4,Unknown,4,7,precinct 63
25420406,"38.9392094588,-77.0327293531",38.93920946,-77.03272935,3900 - 3999 block of 14th street nw,property|theft/other,property,others,theft/other,4D3,24-01-2025,24-01-2025,evening,2025,cluster 18,404,2504,4,Unknown,4,6,precinct 47
25004465,"38.8287041339,-77.0020747667",38.82870413,-77.00207477,4000 - 4399 block of 3rd street se,property|motor vehicle theft,property,others,motor vehicle theft,7D3,10-01-2025,10-01-2025,midnight,2025,cluster 39,708,9810,8,Unknown,7,8,precinct 125
25006175,"38.9622094337,-77.0287687936",38.96220943,-77.02876879,5910 - 5999 block of piney branch road nw,property|theft f/auto,property,others,theft f/auto,4D1,13-01-2025,14-01-2025,day,2025,cluster 17,402,1804,4,Unknown,4,7,precinct 60
25012555,"38.9563521558,-77.0231732582",38.95635216,-77.02317326,700 - 799 block of kennedy street nw,property|burglary,property,others,burglary,4D1,27-01-2025,27-01-2025,day,2025,cluster 18,403,2101,4,Unknown,4,5,precinct 56
25013614,"38.9122707025,-76.9896725364",38.9122707,-76.98967254,900 - 1080 block of mount olivet road ne,property|motor vehicle theft,property,others,motor vehicle theft,5D3,28-01-2025,29-01-2025,midnight,2025,cluster 23,506,8803,5,Unknown,5,8,precinct 76
25013622,"38.9373434803,-77.0327301113",38.93734348,-77.03273011,3700 - 3799 block of 14th street nw,property|theft/other,property,others,theft/other,4D3,29-01-2025,29-01-2025,midnight,2025,cluster 18,404,2504,4,Unknown,4,6,precinct 49
25420329,"38.925621533,-77.032327788",38.92562153,-77.03232779,2791 - 2800 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,17-01-2025,17-01-2025,evening,2025,cluster 2,304,3702,1,Unknown,3,6,precinct 36
25420568,"38.9402738789,-77.0327286883",38.94027388,-77.03272869,4000 - 4099 block of 14th street nw,property|theft/other,property,others,theft/other,4D3,05-02-2025,07-02-2025,day,2025,cluster 18,404,2504,4,Unknown,4,6,precinct 47
25420745,"38.9283284531,-77.0261609421",38.92832845,-77.02616094,3000 - 3099 block of sherman avenue nw,property|theft/other,property,others,theft/other,3D1,19-02-2025,19-02-2025,day,2025,cluster 2,302,3100,1,Unknown,3,6,precinct 38
25003563,"38.9844770368,-77.0266059526",38.98447704,-77.02660595,7816 - 7899 block of georgia avenue nw,property|theft f/auto,property,others,theft f/auto,4D1,05-01-2025,05-01-2025,midnight,2025,cluster 16,401,1600,4,Unknown,4,7,precinct 62
25003642,"38.9264284806,-76.9636287941",38.92642848,-76.96362879,2804 - 2898 block of bladensburg road ne,property|theft/other,property,others,theft/other,5D2,08-01-2025,02-03-2025,evening,2025,cluster 24,503,11100,5,Unknown,5,6,precinct 71
25016002,"38.8998424419,-76.9762175057",38.89984244,-76.97621751,754 - 799 block of 19th street ne,violent|robbery,violent,others,robbery,5D3,02-02-2025,02-02-2025,evening,2025,cluster 23,507,8904,5,Unknown,5,4,precinct 79
25017193,"38.8841978891,-76.9223503328",38.88419789,-76.92235033,5400 - 5599 block of c street se,property|theft f/auto,property,others,theft f/auto,6D3,10-01-2025,01-02-2025,evening,2025,cluster 33,604,9905,7,Unknown,6,7,precinct 105
25420234,"38.9041584788,-77.0272918212",38.90415848,-77.02729182,1100 - 1199 block of l street nw,property|theft/other,property,others,theft/other,3D3,23-12-2024,24-12-2024,evening,2025,cluster 8,307,5004,2,Unknown,3,6,precinct 17
25420508,"38.8273974315,-77.0125871582",38.82739743,-77.01258716,4300 - 4347 block of martin luther king jr avenue sw,property|theft/other,property,others,theft/other,7D3,31-01-2025,31-01-2025,midnight,2025,cluster 44,708,9807,8,Unknown,7,6,precinct 126
25420616,"38.8845960221,-76.994360989",38.88459602,-76.99436099,800 - 899 block of d street se,property|theft f/auto,property,others,theft f/auto,1D2,05-02-2025,05-02-2025,midnight,2025,cluster 26,107,6700,6,capitol hill,1,7,precinct 89
25007466,"38.9237653431,-77.0297106737",38.92376534,-77.02971067,13th street nw and euclid street nw,violent|robbery,violent,gun,robbery,3D1,16-01-2025,16-01-2025,evening,2025,cluster 2,304,3600,1,Unknown,3,4,precinct 23
25007275,"38.9056503083,-77.0375173262",38.90565031,-77.03751733,1600 - 1699 block of m street nw,property|theft f/auto,property,others,theft f/auto,2D3,15-01-2025,15-01-2025,day,2025,cluster 6,207,10700,2,golden triangle,2,7,precinct 17
25007693,"38.9061024896,-77.0398094498",38.90610249,-77.03980945,1700 - 1799 block of rhode island avenue nw,property|theft f/auto,property,others,theft f/auto,2D3,16-01-2025,17-01-2025,midnight,2025,cluster 6,208,10700,2,golden triangle,2,7,precinct 17
25007940,"38.9564890953,-77.083543312",38.9564891,-77.08354331,5100 - 5199 block of wisconsin avenue nw,property|theft f/auto,property,others,theft f/auto,2D1,17-01-2025,17-01-2025,evening,2025,cluster 11,202,1004,3,friendship heights,2,7,precinct 31
25005674,"38.9165349464,-77.0416547923",38.91653495,-77.04165479,1924 - 1937 block of 18th street nw,property|burglary,property,others,burglary,3D3,13-01-2025,13-01-2025,day,2025,cluster 6,301,4201,2,Unknown,3,5,precinct 141
